row,quad,date,date.no,coral.id,coral.no,area,perim,feret,feretx,ferety,feretangle,minferet,code,sizeOK,surv,growth,recruit,other.notes
611,SC6_18,13-Dec-09,40160,SC6_18_2,2,0.178,1.529,0.516,33.161,11.719,114.775,0.469,angle,0,1,0,0,
612,SC6_18,13-Dec-09,40160,SC6_18_3,3,0,0.342,0.171,13.942,4.579,39.289,0.01,dead,1,0,0,0,
613,SC6_18,13-Dec-09,40160,SC6_18_4,4,0.07,0.961,0.33,6.19,6.382,146.889,0.288,recruit,1,1,1,1,
614,SC6_18,3-Dec-10,40515,SC6_18_1,1,0.348,2.165,0.763,12.13,5.543,12.724,0.576,angle,0,1,0,0,
615,SC6_18,3-Dec-10,40515,SC6_18_2,2,0.348,2.152,0.741,33.811,12.238,24.905,0.6,angle,0,1,0,0,
616,SC6_18,3-Dec-10,40515,SC6_18_3,3,1.44E-04,0.055,0.027,14.002,4.655,26.565,0.011,dead,1,0,0,0,
617,SC6_18,3-Dec-10,40515,SC6_18_4,4,0.26,1.849,0.613,5.567,6.215,23.051,0.552,,1,1,1,0,
618,SC6_21,10-Dec-07,39426,SC6_21_1,1,0.275,1.916,0.65,3.593,14.035,139.514,0.56,,1,1,1,0,
619,SC6_21,10-Dec-07,39426,SC6_21_2,2,0.495,2.564,0.896,6.113,8.742,23.806,0.718,,1,1,1,0,"remeasured 19feb2015, but was close - 0.502 so didn't change"
620,SC6_21,10-Dec-07,39426,SC6_21_3,3,0.482,2.591,0.91,11.286,25.924,11.459,0.711,,1,1,1,0,
621,SC6_21,10-Dec-07,39426,SC6_21_4,4,0.43,2.416,0.828,15.084,8.006,111.337,0.675,,1,1,1,0,
622,SC6_21,10-Dec-07,39426,SC6_21_5,5,0.596,2.833,1.015,17.797,5.076,156.176,0.772,,1,1,1,0,
623,SC6_21,10-Dec-07,39426,SC6_21_6,6,0.509,2.613,0.896,18.641,5.715,160.346,0.733,,1,1,1,0,
624,SC6_21,10-Dec-07,39426,SC6_21_7,7,0.155,1.44,0.494,20.185,8.802,167.32,0.41,,1,1,1,0,
625,SC6_21,10-Dec-07,39426,SC6_21_8,8,0.559,2.746,0.968,35.691,16.796,59.281,0.772,angle,0,1,0,0,
626,SC6_21,10-Dec-07,39426,SC6_21_9,9,0.059,0.883,0.301,20.124,6.668,106.26,0.264,,1,1,1,0,
627,SC6_21,10-Dec-07,39426,SC6_21_10,10,0.629,2.91,1.009,19.859,7.946,65.273,0.801,,1,1,1,0,
628,SC6_21,10-Dec-07,39426,SC6_21_11,11,0.033,0.697,0.234,20.317,9.706,124.509,0.193,,1,1,1,0,
629,SC6_21,10-Dec-07,39426,SC6_21_12,12,0.393,2.381,0.951,23.669,16.495,15.446,0.543,angle,0,1,0,0,
630,SC6_21,10-Dec-07,39426,SC6_21_13,13,0.388,2.368,0.931,33.593,19.546,31.218,0.55,angle,0,1,0,0,
631,SC6_21,15-Dec-08,39797,SC6_21_1,1,0.31,2.021,0.686,4.112,15.085,131.468,0.586,,1,1,1,0,
632,SC6_21,15-Dec-08,39797,SC6_21_2,2,0.809,3.285,1.171,6.311,9.85,14.178,0.922,,1,1,1,0,
633,SC6_21,15-Dec-08,39797,SC6_21_3,3,0.558,2.735,0.973,11.726,26.668,10.62,0.742,,1,1,1,0,
634,SC6_21,15-Dec-08,39797,SC6_21_4,4,0.527,2.641,0.935,14.894,8.953,125.112,0.746,,1,1,1,0,
635,SC6_21,15-Dec-08,39797,SC6_21_5,5,0.661,2.958,1.015,17.596,5.917,145.561,0.861,,1,1,1,0,
636,SC6_21,15-Dec-08,39797,SC6_21_6,6,0.469,2.495,0.864,18.48,6.778,14.421,0.708,,1,1,1,0,
637,SC6_21,15-Dec-08,39797,SC6_21_7,7,0.208,1.654,0.571,20.07,9.348,127.349,0.49,,1,1,1,0,
638,SC6_21,15-Dec-08,39797,SC6_21_8,8,0.599,2.864,1.062,35.669,16.018,109.047,0.729,angle,0,1,0,0,
639,SC6_21,15-Dec-08,39797,SC6_21_9,9,0.049,0.807,0.289,19.891,7.435,128.29,0.227,,1,1,1,0,
640,SC6_21,15-Dec-08,39797,SC6_21_10,10,0.662,2.951,1.002,19.831,8.738,81.773,0.861,,1,1,1,0,
641,SC6_21,15-Dec-08,39797,SC6_21_11,11,0.083,1.036,0.355,20.13,10.412,135,0.311,,1,1,1,0,
642,SC6_21,15-Dec-08,39797,SC6_21_12,12,0.372,2.26,0.862,23.704,16.998,16.928,0.576,angle,0,1,0,0,
643,SC6_21,15-Dec-08,39797,SC6_21_13,13,1.43E-04,0.24,0.12,33.554,19.03,5.711,0.002,dead,1,0,0,0,
644,SC6_21,13-Dec-09,40160,SC6_21_1,1,0.354,2.159,0.734,4.634,14.963,138.991,0.655,angle,0,1,0,0,
645,SC6_21,13-Dec-09,40160,SC6_21_2,2,0.762,3.189,1.148,6.837,9.774,29.521,0.854,,1,1,1,0,
646,SC6_21,13-Dec-09,40160,SC6_21_3,3,0.382,2.271,0.816,12.76,26.494,21.644,0.611,angle,0,1,0,0,
647,SC6_21,13-Dec-09,40160,SC6_21_4,4,0.423,2.363,0.818,15.504,8.474,122.989,0.71,,1,1,1,0,
648,SC6_21,13-Dec-09,40160,SC6_21_5,5,0.507,2.578,0.864,18.128,5.537,167.125,0.758,,1,1,1,0,
649,SC6_21,13-Dec-09,40160,SC6_21_6,6,0.591,2.773,0.937,19.091,6.247,25.907,0.819,,1,1,1,0,
650,SC6_21,13-Dec-09,40160,SC6_21_7,7,0.236,1.76,0.598,20.765,8.751,139.899,0.529,,1,1,1,0,
651,SC6_21,13-Dec-09,40160,SC6_21_8,8,0.577,2.762,0.967,36.762,16.142,71.114,0.78,angle,0,1,0,0,
652,SC6_21,13-Dec-09,40160,SC6_21_9,9,2.90E-04,0.102,0.054,21.318,6.597,26.565,0.011,dead,1,0,0,0,
653,SC6_21,13-Dec-09,40160,SC6_21_10,10,0.636,2.9,1.008,20.452,7.102,101.712,0.807,,1,1,1,0,
654,SC6_21,13-Dec-09,40160,SC6_21_11,11,0.148,1.393,0.465,20.728,9.883,158.749,0.409,,1,1,1,0,
655,SC6_21,13-Dec-09,40160,SC6_21_12,12,0.361,2.262,0.874,24.629,16.479,22.681,0.553,angle,0,1,0,0,
656,SC6_21,13-Dec-09,40160,SC6_21_13,13,0,0.17,0.085,35.607,18.333,8.13,0.002,dead,1,0,0,0,
657,SC6_21,3-Dec-10,40515,SC6_21_1,1,0.45,2.419,0.803,3.278,13.427,138.652,0.735,angle,0,1,0,0,
658,SC6_21,3-Dec-10,40515,SC6_21_2,2,0.91,3.471,1.201,5.821,8.123,17.526,1.011,,1,1,1,0,remeasured 19feb2015
659,SC6_21,3-Dec-10,40515,SC6_21_3,3,0.45,2.486,0.87,11.125,25.732,30.828,0.639,angle,0,1,0,0,
660,SC6_21,3-Dec-10,40515,SC6_21_4,4,0.395,2.307,0.806,14.969,7.702,141.072,0.663,,1,1,1,0,
661,SC6_21,3-Dec-10,40515,SC6_21_5,5,0.647,2.937,0.999,17.995,4.725,160.253,0.842,,1,1,1,0,
662,SC6_21,3-Dec-10,40515,SC6_21_6,6,0.801,3.259,1.083,18.886,5.303,168.44,0.962,,1,1,1,0,
663,SC6_21,3-Dec-10,40515,SC6_21_7,7,0.303,2.014,0.692,20.429,8.316,125.074,0.595,,1,1,1,0,
664,SC6_21,3-Dec-10,40515,SC6_21_8,8,0.77,3.244,1.193,35.869,16.958,51.973,0.832,angle,0,1,0,0,
665,SC6_21,3-Dec-10,40515,SC6_21_9,9,0,0.088,0.043,21.188,7.171,56.31,0.007,dead,1,0,0,0,
666,SC6_21,3-Dec-10,40515,SC6_21_10,10,5.81E-04,0.196,0.097,21.237,7.702,29.745,0.012,dead,1,0,0,0,
667,SC6_21,3-Dec-10,40515,SC6_21_11,11,0.301,1.976,0.665,20.224,9.738,22.38,0.603,,1,1,1,0,
668,SC6_21,3-Dec-10,40515,SC6_21_12,12,0.219,1.838,0.752,23.888,16.307,12.031,0.386,angle,0,1,0,0,
669,SC6_21,3-Dec-10,40515,SC6_21_13,13,8.72E-04,0.253,0.126,33.193,19.067,16.699,0.011,dead,1,0,0,0,
670,SC6_33,10-Dec-07,39426,SC6_33_1,1,0.257,1.915,0.713,19.346,19.829,151.699,0.447,,1,1,1,0,
671,SC6_33,15-Dec-08,39797,SC6_33_1,1,0.323,2.111,0.737,18.899,20.31,13.134,0.548,,1,1,1,0,
672,SC6_33,13-Dec-09,40160,SC6_33_1,1,0.3,2.035,0.768,18.916,20.926,166.399,0.505,,1,1,1,0,
673,SC6_33,3-Dec-10,40515,SC6_33_1,1,0.229,1.794,0.646,17.01,21.596,148.671,0.444,angle,0,1,0,0,
674,SC7_2,10-Dec-07,39426,SC7_2_1,1,0.12,1.25,0.433,11.117,2.32,125.91,0.371,,1,1,1,0,
675,SC7_2,10-Dec-07,39426,SC7_2_2,2,0.309,2.056,0.735,11.153,19.939,154.699,0.565,angle,0,1,0,0,
676,SC7_2,10-Dec-07,39426,SC7_2_3,3,0.111,1.212,0.413,21.594,26.283,20.556,0.363,,1,1,1,0,
677,SC7_2,10-Dec-07,39426,SC7_2_4,4,0.69,3.01,1.022,24.978,25.872,61.011,0.918,,1,1,1,0,
678,SC7_2,10-Dec-07,39426,SC7_2_5,5,0.205,1.649,0.59,23.552,25.062,145.008,0.47,angle,0,1,0,0,
679,SC7_2,10-Dec-07,39426,SC7_2_6,6,0.404,2.3,0.791,27.745,25.666,124.418,0.665,,1,1,1,0,
680,SC7_2,10-Dec-07,39426,SC7_2_7,7,0.325,2.058,0.696,24.917,14.477,128.66,0.624,algae,0,1,0,0,
681,SC7_2,10-Dec-07,39426,SC7_2_8,8,0.405,2.378,0.918,11.685,8.966,122.645,0.592,angle,0,1,0,0,
682,SC7_2,10-Dec-07,39426,SC7_2_9,9,0.047,0.779,0.272,12.314,5.269,147.724,0.218,,1,1,1,0,
683,SC7_2,10-Dec-07,39426,SC7_2_10,10,0.245,1.797,0.633,10.513,20.023,118.523,0.508,angle,0,1,0,0,
684,SC7_2,15-Dec-08,39797,SC7_2_1,1,0.176,1.518,0.521,8.972,3.155,141.546,0.45,,1,1,1,0,
685,SC7_2,15-Dec-08,39797,SC7_2_2,2,0.327,2.087,0.76,8.468,21.998,11.842,0.564,,1,1,1,0,
686,SC7_2,15-Dec-08,39797,SC7_2_3,3,0,0.147,0.08,22.046,26.82,26.565,0.005,nv,0,NA,0,0,
687,SC7_2,15-Dec-08,39797,SC7_2_4,4,0,0.147,0.08,22.046,26.82,26.565,0.005,nv,0,NA,0,0,
688,SC7_2,15-Dec-08,39797,SC7_2_5,5,0,0.147,0.08,22.046,26.82,26.565,0.005,nv,0,NA,0,0,
689,SC7_2,15-Dec-08,39797,SC7_2_6,6,0,0.147,0.08,22.046,26.82,26.565,0.005,nv,0,NA,0,0,
690,SC7_2,15-Dec-08,39797,SC7_2_7,7,0,0.147,0.08,22.046,26.82,26.565,0.005,nv,0,NA,0,0,
691,SC7_2,15-Dec-08,39797,SC7_2_8,8,0.427,2.394,0.892,9.572,10.639,126.254,0.658,,1,1,1,0,
692,SC7_2,15-Dec-08,39797,SC7_2_9,9,0.103,1.166,0.401,10.135,6.285,128.928,0.348,,1,1,1,0,
693,SC7_2,15-Dec-08,39797,SC7_2_10,10,0.314,2.034,0.697,7.796,21.746,116.565,0.576,,1,1,1,0,
694,SC7_2,13-Dec-09,40160,SC7_2_1,1,0.001,0.285,0.141,11.475,20.778,19.983,0.017,nv,0,NA,0,0,
695,SC7_2,13-Dec-09,40160,SC7_2_2,2,0.387,2.292,0.782,10.811,19.752,153.435,0.656,,1,1,1,0,
696,SC7_2,13-Dec-09,40160,SC7_2_3,3,0.075,0.997,0.351,24.735,25.037,15.945,0.282,,1,1,1,0,
697,SC7_2,13-Dec-09,40160,SC7_2_4,4,0.475,2.544,0.927,27.51,24.639,81.764,0.664,nv,0,NA,0,0,unsure of identity
698,SC7_2,13-Dec-09,40160,SC7_2_5,5,0,0.155,0.077,26.883,24.156,38.66,0.008,dead,1,0,0,0,
699,SC7_2,13-Dec-09,40160,SC7_2_6,6,5.82E-04,0.247,0.123,28.427,24.904,11.31,0.01,dead,1,0,0,0,
700,SC7_2,13-Dec-09,40160,SC7_2_7,7,0.268,1.898,0.648,24.18,13.948,24.179,0.543,algae,0,1,0,0,
701,SC7_2,13-Dec-09,40160,SC7_2_8,8,0.459,2.498,0.931,10.256,8.7,132.374,0.674,angle,0,1,0,0,
702,SC7_2,13-Dec-09,40160,SC7_2_9,9,0.168,1.48,0.509,10.353,4.295,126.327,0.434,,1,1,1,0,
703,SC7_2,13-Dec-09,40160,SC7_2_10,10,0.416,2.351,0.842,10.027,19.788,117.3,0.664,angle,0,1,0,0,
704,SC7_2,13-Dec-09,40160,SC7_2_11,11,0.065,0.94,0.346,7.589,26.931,24.775,0.253,recruit,1,1,1,1,
705,SC7_2,13-Dec-09,40160,SC7_2_12,12,0.102,1.195,0.451,26.955,25.001,15.524,0.29,,1,1,1,0,
706,SC7_2,13-Dec-09,40160,SC7_2_13,13,0.28,1.976,0.755,27.221,25.507,167.074,0.48,angle,0,1,0,0,
707,SC7_2,13-Dec-09,40160,SC7_2_14,14,0.129,1.305,0.455,31.782,25.58,32.005,0.374,,1,1,1,0,
708,SC7_2,3-Dec-10,40515,SC7_2_1,1,8.62E-04,0.206,0.103,10.391,20.531,35.538,0.011,nv,0,NA,0,0,
709,SC7_2,3-Dec-10,40515,SC7_2_2,2,0.341,2.149,0.782,9.66,20.135,164.899,0.551,angle,0,1,0,0,
710,SC7_2,3-Dec-10,40515,SC7_2_3,3,4.31E-04,0.193,0.097,22.269,26.32,29.745,0.008,dead,1,0,0,0,
711,SC7_2,3-Dec-10,40515,SC7_2_4,4,0.488,2.571,0.91,25.709,26.188,69.179,0.679,nv,0,NA,0,0,remeasured 19feb2015; was close - 0.496 - but unsure of identity
712,SC7_2,3-Dec-10,40515,SC7_2_5,5,4.31E-04,0.198,0.099,24.294,26.152,14.036,0.006,dead,1,0,0,0,
713,SC7_2,3-Dec-10,40515,SC7_2_6,6,1.44E-04,0.194,0.097,28.513,26.931,29.745,0.012,dead,1,0,0,0,
714,SC7_2,3-Dec-10,40515,SC7_2_7,7,0.265,1.867,0.607,23.875,15.245,99.09,0.558,,1,1,1,0,
715,SC7_2,3-Dec-10,40515,SC7_2_8,8,0.482,2.549,0.916,10.188,9.025,132.879,0.674,angle,0,1,0,0,
716,SC7_2,3-Dec-10,40515,SC7_2_9,9,0.253,1.827,0.605,10.691,4.279,97.97,0.551,,1,1,1,0,
717,SC7_2,3-Dec-10,40515,SC7_2_10,10,0.368,2.222,0.808,8.845,20.075,122.276,0.618,angle,0,1,0,0,
718,SC7_2,3-Dec-10,40515,SC7_2_11,11,0.093,1.126,0.393,5.753,26.835,12.339,0.312,,1,1,1,0,
719,SC7_2,3-Dec-10,40515,SC7_2_12,12,8.62E-04,0.199,0.097,25.085,26.32,29.745,0.02,nv,0,NA,0,0,
720,SC7_2,3-Dec-10,40515,SC7_2_13,13,0.203,1.713,0.649,25.289,27.015,168.275,0.396,angle,0,1,0,0,
721,SC7_2,3-Dec-10,40515,SC7_2_14,14,0,0.175,0.087,29.808,27.614,15.945,0.004,nv,0,NA,0,0,
722,SC7_3,10-Dec-07,39426,SC7_3_1,1,0.816,3.287,1.164,18.477,10.296,138.366,0.906,angle,0,1,0,0,
723,SC7_3,10-Dec-07,39426,SC7_3_2,2,0.581,2.795,1.022,26.96,20.096,117.474,0.783,,1,1,1,0,
724,SC7_3,10-Dec-07,39426,SC7_3_3,3,0.69,2.99,0.979,29.594,22.102,147.095,0.918,,1,1,1,0,
725,SC7_3,10-Dec-07,39426,SC7_3_4,4,0.744,3.13,1.071,31.226,13.45,16.39,0.894,,1,1,1,0,
726,SC7_3,10-Dec-07,39426,SC7_3_5,5,0.53,2.64,0.904,35.359,12.35,52.058,0.769,angle,0,1,0,0,
727,SC7_3,10-Dec-07,39426,SC7_3_6,6,0.368,2.229,0.815,30.549,10.61,74.521,0.603,angle,0,1,0,0,
728,SC7_3,10-Dec-07,39426,SC7_3_7,7,0.418,2.424,0.891,36.712,12.918,20.647,0.616,angle,0,1,0,0,
729,SC7_3,10-Dec-07,39426,SC7_3_8,8,0.364,2.232,0.819,33.34,21.353,8.489,0.58,angle,0,1,0,0,
730,SC7_3,10-Dec-07,39426,SC7_3_9,9,0.485,2.506,0.86,33.304,23.782,60.555,0.751,angle,0,1,0,0,
731,SC7_3,10-Dec-07,39426,SC7_3_10,10,0.13,1.357,0.534,24.072,11.25,52.352,0.341,angle,0,1,0,0,
732,SC7_3,15-Dec-08,39797,SC7_3_1,1,0.844,3.376,1.237,16.9,11.351,146.464,0.888,,1,1,1,0,
733,SC7_3,15-Dec-08,39797,SC7_3_2,2,0.721,3.095,1.072,25.877,20.831,143.643,0.881,,1,1,1,0,
734,SC7_3,15-Dec-08,39797,SC7_3_3,3,0.825,3.279,1.095,28.622,22.953,17.84,0.971,,1,1,1,0,
735,SC7_3,15-Dec-08,39797,SC7_3_4,4,0.785,3.207,1.072,29.917,13.556,169.695,0.899,,1,1,1,0,
736,SC7_3,15-Dec-08,39797,SC7_3_5,5,0.634,2.88,0.971,34.196,12.741,77.164,0.844,angle,0,1,0,0,
737,SC7_3,15-Dec-08,39797,SC7_3_6,6,0.5,2.569,0.893,29.162,11.075,78.389,0.755,angle,0,1,0,0,
738,SC7_3,15-Dec-08,39797,SC7_3_7,7,0.418,2.353,0.832,35.262,12.861,15.038,0.652,angle,0,1,0,0,
739,SC7_3,15-Dec-08,39797,SC7_3_8,8,0.508,2.673,1.004,32.242,21.61,11.712,0.671,angle,0,1,0,0,
740,SC7_3,15-Dec-08,39797,SC7_3_9,9,0.507,2.563,0.831,32.338,23.852,56.768,0.794,angle,0,1,0,0,
741,SC7_3,15-Dec-08,39797,SC7_3_10,10,0.271,1.914,0.712,22.665,12.034,53.902,0.507,angle,0,1,0,0,
742,SC7_3,13-Dec-09,40160,SC7_3_1,1,0.824,3.332,1.171,17.744,10.639,155.019,0.915,angle,0,1,0,0,
743,SC7_3,13-Dec-09,40160,SC7_3_2,2,0.72,3.073,1.086,27.081,19.65,130.946,0.863,angle,0,1,0,0,
744,SC7_3,13-Dec-09,40160,SC7_3_3,3,0.618,2.832,0.941,29.879,21.858,22.62,0.866,,1,1,1,0,
745,SC7_3,13-Dec-09,40160,SC7_3_4,4,2.91E-04,0.077,0.038,30.989,11.448,161.565,0.011,dead,1,0,0,0,
746,SC7_3,13-Dec-09,40160,SC7_3_5,5,0.588,2.774,0.971,35.018,11.339,65.026,0.814,angle,0,1,0,0,
747,SC7_3,13-Dec-09,40160,SC7_3_6,6,0.538,2.635,0.872,29.952,9.047,104.421,0.81,,1,1,1,0,
748,SC7_3,13-Dec-09,40160,SC7_3_7,7,0.36,2.274,0.871,36.297,11.616,21.949,0.545,angle,0,1,0,0,
749,SC7_3,13-Dec-09,40160,SC7_3_8,8,0.333,2.144,0.81,33.583,20.169,165.343,0.509,angle,0,1,0,0,
750,SC7_3,13-Dec-09,40160,SC7_3_9,9,0.538,2.637,0.898,33.571,22.762,59.3,0.796,angle,0,1,0,0,
751,SC7_3,13-Dec-09,40160,SC7_3_10,10,0.308,2.019,0.731,23.534,11.074,37.626,0.554,angle,0,1,0,0,
752,SC7_3,13-Dec-09,40160,SC7_3_11,11,0.056,0.866,0.304,5.404,24.692,56.31,0.241,recruit,1,1,1,1,
753,SC7_3,3-Dec-10,40515,SC7_3_1,1,0.979,3.647,1.309,17.411,11.495,134.256,0.959,angle,0,1,0,0,
754,SC7_3,3-Dec-10,40515,SC7_3_2,2,0.565,2.751,0.991,25.936,21.439,125.618,0.776,angle,0,1,0,0,
755,SC7_3,3-Dec-10,40515,SC7_3_3,3,0.603,2.815,0.96,28.593,23.699,15.255,0.818,,1,1,1,0,
756,SC7_3,3-Dec-10,40515,SC7_3_4,4,8.68E-04,0.218,0.108,31.912,14.176,0,0.012,dead,1,0,0,0,
757,SC7_3,3-Dec-10,40515,SC7_3_5,5,0.552,2.72,0.962,34.605,13.719,47.534,0.757,angle,0,1,0,0,
758,SC7_3,3-Dec-10,40515,SC7_3_6,6,0.495,2.549,0.869,29.7,11.868,75.579,0.758,,1,1,1,0,
759,SC7_3,3-Dec-10,40515,SC7_3_7,7,0.356,2.264,0.869,36.024,14.116,21.949,0.536,angle,0,1,0,0,
760,SC7_3,3-Dec-10,40515,SC7_3_8,8,0.36,2.275,0.857,32.429,22.317,165.379,0.517,angle,0,1,0,0,
761,SC7_3,3-Dec-10,40515,SC7_3_9,9,0.423,2.366,0.803,32.104,24.577,16.535,0.683,angle,0,1,0,0,
762,SC7_3,3-Dec-10,40515,SC7_3_10,10,0.345,2.159,0.782,23.291,12.661,53.13,0.581,angle,0,1,0,0,
763,SC7_3,3-Dec-10,40515,SC7_3_11,11,0.084,1.068,0.374,4.413,24.325,33.179,0.313,,1,1,1,0,
764,SC7_4,10-Dec-07,39426,SC7_4_1,1,0.209,1.664,0.555,22.126,5.277,159.59,0.496,,1,1,1,0,
765,SC7_4,10-Dec-07,39426,SC7_4_2,2,0.318,2.047,0.696,20.383,19.511,103.069,0.596,,1,1,1,0,
766,SC7_4,10-Dec-07,39426,SC7_4_3,3,0.329,2.087,0.722,25.37,17.018,171.327,0.605,,1,1,1,0,
767,SC7_4,10-Dec-07,39426,SC7_4_4,4,0.229,1.736,0.599,27.294,17.659,14.036,0.519,angle,0,1,0,0,
768,SC7_4,10-Dec-07,39426,SC7_4_5,5,0.062,0.915,0.31,27.633,19.753,20.556,0.266,,1,1,1,0,
769,SC7_4,10-Dec-07,39426,SC7_4_6,6,0.626,2.886,1.026,32.124,2.227,162.848,0.784,,1,1,1,0,
770,SC7_4,10-Dec-07,39426,SC7_4_7,7,0.27,1.927,0.705,26.992,3.135,164.055,0.494,angle,0,1,0,0,
771,SC7_4,10-Dec-07,39426,SC7_4_8,8,0.163,1.454,0.494,19.862,20.177,143.973,0.44,angle,0,1,0,0,
772,SC7_4,10-Dec-07,39426,SC7_4_9,9,0.35,2.129,0.745,20.649,20.806,172.528,0.605,angle,0,1,0,0,
773,SC7_4,10-Dec-07,39426,SC7_4_10,10,0.262,1.846,0.635,20.685,21.508,145.098,0.555,angle,0,1,0,0,
774,SC7_4,15-Dec-08,39797,SC7_4_1,1,0.267,1.895,0.63,21.353,5.802,118.523,0.542,,1,1,1,0,
775,SC7_4,15-Dec-08,39797,SC7_4_2,2,0.371,2.224,0.792,20.318,20.787,109.537,0.614,,1,1,1,0,
776,SC7_4,15-Dec-08,39797,SC7_4_3,3,0.298,1.994,0.698,24.831,17.898,14.995,0.554,angle,0,1,0,0,
777,SC7_4,15-Dec-08,39797,SC7_4_4,4,0.242,1.805,0.653,26.661,18.32,22.782,0.502,angle,0,1,0,0,
778,SC7_4,15-Dec-08,39797,SC7_4_5,5,0.062,0.931,0.312,27.07,20.173,74.358,0.277,,1,1,1,0,
779,SC7_4,15-Dec-08,39797,SC7_4_6,6,0.656,2.967,1.072,31.054,3.105,165.027,0.794,,1,1,1,0,
780,SC7_4,15-Dec-08,39797,SC7_4_7,7,0.296,2.007,0.721,26.011,3.454,146.575,0.527,angle,0,1,0,0,
781,SC7_4,15-Dec-08,39797,SC7_4_8,8,0.199,1.646,0.598,19.692,21.497,161.2,0.429,angle,0,1,0,0,
782,SC7_4,15-Dec-08,39797,SC7_4_9,9,0.318,2.062,0.736,20.558,22.159,11.31,0.566,angle,0,1,0,0,
783,SC7_4,15-Dec-08,39797,SC7_4_10,10,0.185,1.562,0.557,20.667,22.906,21.571,0.432,angle,0,1,0,0,
784,SC7_4,15-Dec-08,39797,SC7_4_11,11,0.208,1.663,0.596,21.509,25.385,46.637,0.473,angle,0,1,0,0,
785,SC7_4,15-Dec-08,39797,SC7_4_12,12,0.105,1.184,0.417,32.655,23.676,123.232,0.341,recruit,1,1,1,1,
786,SC7_4,15-Dec-08,39797,SC7_4_13,13,0.078,1.011,0.339,6.728,12.686,16.504,0.306,recruit,1,1,1,1,
787,SC7_4,13-Dec-09,40160,SC7_4_1,1,0.273,1.906,0.649,20.513,6.4,111.801,0.554,,1,1,1,0,
788,SC7_4,13-Dec-09,40160,SC7_4_2,2,0.373,2.227,0.753,19.38,21.248,140.194,0.651,,1,1,1,0,
789,SC7_4,13-Dec-09,40160,SC7_4_3,3,0.378,2.256,0.795,24.225,18.284,9.605,0.627,,1,1,1,0,
790,SC7_4,13-Dec-09,40160,SC7_4_4,4,0.228,1.726,0.593,26.178,18.73,37.569,0.518,,1,1,1,0,
791,SC7_4,13-Dec-09,40160,SC7_4_5,5,0.181,1.554,0.546,26.503,20.646,22.036,0.446,,1,1,1,0,
792,SC7_4,13-Dec-09,40160,SC7_4_6,6,0.58,2.776,0.986,29.987,3.326,168.003,0.783,,1,1,1,0,
793,SC7_4,13-Dec-09,40160,SC7_4_7,7,0.278,1.998,0.763,25.081,4.026,148.57,0.503,angle,0,1,0,0,
794,SC7_4,13-Dec-09,40160,SC7_4_8,8,0.221,1.767,0.626,18.922,21.96,168.906,0.483,angle,0,1,0,0,
795,SC7_4,13-Dec-09,40160,SC7_4_9,9,0.361,2.217,0.82,19.814,22.562,19.767,0.592,angle,0,1,0,0,
796,SC7_4,13-Dec-09,40160,SC7_4_10,10,0.243,1.783,0.622,20.007,23.309,21.595,0.526,,1,1,1,0,
797,SC7_4,13-Dec-09,40160,SC7_4_11,11,0.244,1.794,0.615,21.092,25.997,55.376,0.531,angle,0,1,0,0,
798,SC7_4,13-Dec-09,40160,SC7_4_12,12,0.128,1.309,0.463,32.674,24.274,128.66,0.384,,1,1,1,0,
799,SC7_4,13-Dec-09,40160,SC7_4_13,13,0.123,1.279,0.438,5.894,13.306,31.504,0.374,,1,1,1,0,
800,SC7_4,13-Dec-09,40160,SC7_4_14,14,0.046,0.792,0.267,13.378,6.725,18.435,0.246,recruit,1,1,1,1,
801,SC7_4,3-Dec-10,40515,SC7_4_1,1,0.371,2.225,0.783,21.212,5.46,59.49,0.623,,1,1,1,0,
802,SC7_4,3-Dec-10,40515,SC7_4_2,2,0.309,2.034,0.709,19.585,21.236,80.218,0.566,algae,0,1,0,0,
803,SC7_4,3-Dec-10,40515,SC7_4_3,3,0.24,1.803,0.658,23.96,17.319,166.218,0.464,algae,0,1,0,0,
804,SC7_4,3-Dec-10,40515,SC7_4_4,4,0.222,1.731,0.633,25.659,17.801,17.745,0.478,angle,0,1,0,0,
805,SC7_4,3-Dec-10,40515,SC7_4_5,5,0.191,1.58,0.526,25.684,19.477,15.945,0.482,,1,1,1,0,
806,SC7_4,3-Dec-10,40515,SC7_4_6,6,0.699,3.078,1.113,31.553,2.917,160.388,0.817,,1,1,1,0,
807,SC7_4,3-Dec-10,40515,SC7_4_7,7,0.425,2.401,0.873,26.262,2.338,125.446,0.673,algae,0,1,0,0,
808,SC7_4,3-Dec-10,40515,SC7_4_8,8,0.262,1.912,0.717,18.741,21.248,160.346,0.497,angle,0,1,0,0,
809,SC7_4,3-Dec-10,40515,SC7_4_9,9,0.228,1.724,0.576,19.573,21.742,15.781,0.494,algae,0,1,0,0,
810,SC7_4,3-Dec-10,40515,SC7_4_10,10,0.163,1.533,0.584,19.706,22.405,21.801,0.377,angle,0,1,0,0,
811,SC7_4,3-Dec-10,40515,SC7_4_11,11,1.45E-04,0.057,0.027,20.923,24.189,26.565,0.011,dead,1,0,0,0,
812,SC7_4,3-Dec-10,40515,SC7_4_12,12,0.134,1.333,0.442,30.649,23.056,168.996,0.41,,1,1,1,0,
